time_s,num_p_n_m,num_p_e_m,num_p_d_m,num_v_n_mps,num_v_e_mps,num_v_d_mps,ana_p_n_m,ana_p_e_m,ana_p_d_m,ana_v_n_mps,ana_v_e_mps,ana_v_d_mps,abs_err_p_n_m,abs_err_p_e_m,abs_err_p_d_m,abs_err_v_n_mps,abs_err_v_e_mps,abs_err_v_d_mps
0.42999999999999999,0,0,0.082420435681818116,0,0,0.38335086363636306,0,0,0.082420435681818074,0,0,0.38335086363636317,0,0,4.163336342344337e-17,0,0,1.1102230246251565e-16
0.44,0,0,0.086298519999999934,0,0,0.39226599999999939,0,0,0.086298519999999893,0,0,0.39226599999999956,0,0,4.163336342344337e-17,0,0,1.6653345369377348e-16
0.45000000000000001,0,0,0.090265755681818105,0,0,0.40118113636363573,0,0,0.090265755681818091,0,0,0.40118113636363589,0,0,1.3877787807814457e-17,0,0,1.6653345369377348e-16
0.46000000000000002,0,0,0.094322142727272643,0,0,0.41009627272727206,0,0,0.094322142727272629,0,0,0.41009627272727228,0,0,1.3877787807814457e-17,0,0,2.2204460492503131e-16
0.47000000000000003,0,0,0.098467681136363547,0,0,0.41901140909090839,0,0,0.098467681136363547,0,0,0.41901140909090862,0,0,0,0,0,2.2204460492503131e-16
0.47999999999999998,0,0,0.10270237090909082,0,0,0.42792654545454473,0,0,0.10270237090909079,0,0,0.42792654545454495,0,0,2.7755575615628914e-17,0,0,2.2204460492503131e-16
0.48999999999999999,0,0,0.10702621204545444,0,0,0.43684168181818106,0,0,0.10702621204545441,0,0,0.43684168181818128,0,0,2.7755575615628914e-17,0,0,2.2204460492503131e-16
0.5,0,0,0.11143920454545443,0,0,0.44575681818181739,0,0,0.11143920454545442,0,0,0.44575681818181767,0,0,1.3877787807814457e-17,0,0,2.7755575615628914e-16
0.51000000000000001,0,0,0.11594134840909079,0,0,0.45467195454545373,0,0,0.11594134840909077,0,0,0.45467195454545406,0,0,1.3877787807814457e-17,0,0,3.3306690738754696e-16
0.52000000000000002,0,0,0.12053264363636351,0,0,0.46358709090909006,0,0,0.12053264363636351,0,0,0.46358709090909039,0,0,0,0,0,3.3306690738754696e-16
0.53000000000000003,0,0,0.12521309022727259,0,0,0.47250222727272639,0,0,0.12521309022727259,0,0,0.47250222727272678,0,0,0,0,0,3.8857805861880479e-16
0.54000000000000004,0,0,0.12998268818181805,0,0,0.48141736363636273,0,0,0.12998268818181805,0,0,0.48141736363636312,0,0,0,0,0,3.8857805861880479e-16
0.55000000000000004,0,0,0.13484143749999986,0,0,0.49033249999999906,0,0,0.13484143749999986,0,0,0.4903324999999995,0,0,0,0,0,4.4408920985006262e-16
0.56000000000000005,0,0,0.13978933818181802,0,0,0.49924763636363539,0,0,0.13978933818181805,0,0,0.49924763636363584,0,0,2.7755575615628914e-17,0,0,4.4408920985006262e-16
0.57000000000000006,0,0,0.14482639022727256,0,0,0.50816277272727173,0,0,0.14482639022727259,0,0,0.50816277272727217,0,0,2.7755575615628914e-17,0,0,4.4408920985006262e-16
0.57999999999999996,0,0,0.14995259363636346,0,0,0.51707790909090812,0,0,0.14995259363636346,0,0,0.51707790909090845,0,0,0,0,0,3.3306690738754696e-16
0.58999999999999997,0,0,0.15516794840909073,0,0,0.52599304545454451,0,0,0.15516794840909071,0,0,0.52599304545454484,0,0,2.7755575615628914e-17,0,0,3.3306690738754696e-16
0.59999999999999998,0,0,0.16047245454545436,0,0,0.53490818181818089,0,0,0.16047245454545436,0,0,0.53490818181818123,0,0,0,0,0,3.3306690738754696e-16
0.60999999999999999,0,0,0.16586611204545434,0,0,0.54382331818181728,0,0,0.16586611204545434,0,0,0.54382331818181751,0,0,0,0,0,2.2204460492503131e-16
0.62,0,0,0.17134892090909071,0,0,0.55273845454545367,0,0,0.17134892090909074,0,0,0.55273845454545389,0,0,2.7755575615628914e-17,0,0,2.2204460492503131e-16
0.63,0,0,0.17692088113636342,0,0,0.56165359090909006,0,0,0.17692088113636345,0,0,0.56165359090909028,0,0,2.7755575615628914e-17,0,0,2.2204460492503131e-16
0.64000000000000001,0,0,0.18258199272727252,0,0,0.57056872727272645,0,0,0.18258199272727252,0,0,0.57056872727272667,0,0,0,0,0,2.2204460492503131e-16
0.65000000000000002,0,0,0.18833225568181797,0,0,0.57948386363636284,0,0,0.18833225568181799,0,0,0.57948386363636295,0,0,2.7755575615628914e-17,0,0,1.1102230246251565e-16
0.66000000000000003,0,0,0.19417166999999977,0,0,0.58839899999999923,0,0,0.1941716699999998,0,0,0.58839899999999934,0,0,2.7755575615628914e-17,0,0,1.1102230246251565e-16
0.67000000000000004,0,0,0.20010023568181795,0,0,0.59731413636363562,0,0,0.20010023568181798,0,0,0.59731413636363573,0,0,2.7755575615628914e-17,0,0,1.1102230246251565e-16
0.68000000000000005,0,0,0.20611795272727249,0,0,0.60622927272727201,0,0,0.20611795272727254,0,0,0.60622927272727212,0,0,5.5511151231257827e-17,0,0,1.1102230246251565e-16
0.69000000000000006,0,0,0.2122248211363634,0,0,0.6151444090909084,0,0,0.21222482113636343,0,0,0.6151444090909084,0,0,2.7755575615628914e-17,0,0,0
0.70000000000000007,0,0,0.21842084090909067,0,0,0.62405954545454478,0,0,0.2184208409090907,0,0,0.62405954545454478,0,0,2.7755575615628914e-17,0,0,0
0.70999999999999996,0,0,0.22470601204545429,0,0,0.63297468181818117,0,0,0.22470601204545429,0,0,0.63297468181818106,0,0,0,0,0,1.1102230246251565e-16
0.71999999999999997,0,0,0.23108033454545429,0,0,0.64188981818181756,0,0,0.23108033454545426,0,0,0.64188981818181745,0,0,2.7755575615628914e-17,0,0,1.1102230246251565e-16
0.72999999999999998,0,0,0.23754380840909065,0,0,0.65080495454545395,0,0,0.23754380840909062,0,0,0.65080495454545373,0,0,2.7755575615628914e-17,0,0,2.2204460492503131e-16
0.73999999999999999,0,0,0.24409643363636338,0,0,0.65972009090909034,0,0,0.24409643363636335,0,0,0.65972009090909012,0,0,2.7755575615628914e-17,0,0,2.2204460492503131e-16
0.75,0,0,0.25073821022727244,0,0,0.66863522727272673,0,0,0.25073821022727244,0,0,0.66863522727272651,0,0,0,0,0,2.2204460492503131e-16
0.76000000000000001,0,0,0.25746913818181788,0,0,0.67755036363636312,0,0,0.25746913818181788,0,0,0.6775503636363629,0,0,0,0,0,2.2204460492503131e-16
0.77000000000000002,0,0,0.26428921749999967,0,0,0.68646549999999951,0,0,0.26428921749999967,0,0,0.68646549999999928,0,0,0,0,0,2.2204460492503131e-16
0.78000000000000003,0,0,0.27119844818181787,0,0,0.6953806363636359,0,0,0.27119844818181787,0,0,0.69538063636363556,0,0,0,0,0,3.3306690738754696e-16
0.79000000000000004,0,0,0.27819683022727243,0,0,0.70429577272727228,0,0,0.27819683022727243,0,0,0.70429577272727195,0,0,0,0,0,3.3306690738754696e-16
0.80000000000000004,0,0,0.28528436363636334,0,0,0.71321090909090867,0,0,0.28528436363636339,0,0,0.71321090909090834,0,0,5.5511151231257827e-17,0,0,3.3306690738754696e-16
0.81000000000000005,0,0,0.2924610484090906,0,0,0.72212604545454506,0,0,0.29246104840909065,0,0,0.72212604545454473,0,0,5.5511151231257827e-17,0,0,3.3306690738754696e-16
0.82000000000000006,0,0,0.29972688454545421,0,0,0.73104118181818145,0,0,0.29972688454545426,0,0,0.73104118181818101,0,0,5.5511151231257827e-17,0,0,4.4408920985006262e-16
0.83000000000000007,0,0,0.30708187204545423,0,0,0.73995631818181784,0,0,0.30708187204545423,0,0,0.7399563181818174,0,0,0,0,0,4.4408920985006262e-16
